303063053,PXB,1,3,12.719905,1,585984,6,1,11101,4A,11101_7,18,1111,11,217,1,1
303063054,PXB,1,3,12.719905,1,585984,6,1,11101,4A,11101_7,18,1111,11,217,1,1
303063057,PXB,1,4,12.719905,1,585984,6,1,11101,4A,11101_6,17,1111,11,217,1,1
303063058,PXB,1,4,12.719905,1,585984,6,1,11101,4A,11101_6,17,1111,11,217,1,1
303063061,PXB,1,5,12.719905,1,585984,6,1,11101,4A,11101_5,16,1111,11,217,1,1
303063062,PXB,1,5,12.719905,1,585984,6,1,11101,4A,11101_5,16,1111,11,217,1,1
303063065,PXB,1,2,12.719905,1,585984,6,0,31101,4A,31101_0,9,3111,31,235,0,1
303063066,PXB,1,2,12.719905,1,585984,6,0,31101,4A,31101_0,9,3111,31,235,0,1
303063069,PXB,1,3,12.719905,1,585984,6,0,31101,4A,31101_1,10,3111,31,235,0,1
303063070,PXB,1,3,12.719905,1,585984,6,0,31101,4A,31101_1,10,3111,31,235,0,1
303063073,PXB,1,4,12.719905,1,585984,6,0,31101,4A,31101_2,11,3111,31,235,0,1
303063074,PXB,1,4,12.719905,1,585984,6,0,31101,4A,31101_2,11,3111,31,235,0,1
303063077,PXB,1,5,12.719905,1,585984,6,0,31101,4A,31101_3,12,3111,31,235,0,1
303063078,PXB,1,5,12.719905,1,585984,6,0,31101,4A,31101_3,12,3111,31,235,0,1
303067141,PXB,1,1,162.089446,1,585984,6,1,21101,4A,21101_0,11,2111,21,226,1,0
303067142,PXB,1,1,162.089446,1,585984,6,1,21101,4A,21101_0,11,2111,21,226,1,0
303067145,PXB,1,2,162.089446,1,585984,6,1,21101,4A,21101_1,12,2111,21,226,1,0
303067146,PXB,1,2,162.089446,1,585984,6,1,21101,4A,21101_1,12,2111,21,226,1,0
303067149,PXB,1,3,162.089446,1,585984,6,1,21101,4A,21101_2,13,2111,21,226,1,0
303067150,PXB,1,3,162.089446,1,585984,6,1,21101,4A,21101_2,13,2111,21,226,1,0
303067153,PXB,1,4,162.089446,1,585984,6,1,21101,4A,21101_3,14,2111,21,226,1,0
303067154,PXB,1,4,162.089446,1,585984,6,1,21101,4A,21101_3,14,2111,21,226,1,0
303067157,PXB,1,5,162.089446,1,585984,6,1,21101,4A,21101_4,15,2111,21,226,1,0
303067158,PXB,1,5,162.089446,1,585984,6,1,21101,4A,21101_4,15,2111,21,226,1,0
303067161,PXB,1,2,162.089446,1,585984,6,0,41101,4A,41101_7,16,4111,41,244,0,0
303067162,PXB,1,2,162.089446,1,585984,6,0,41101,4A,41101_7,16,4111,41,244,0,0
303067165,PXB,1,3,162.089446,1,585984,6,0,41101,4A,41101_6,15,4111,41,244,0,0
303067166,PXB,1,3,162.089446,1,585984,6,0,41101,4A,41101_6,15,4111,41,244,0,0
303067169,PXB,1,4,162.089446,1,585984,6,0,41101,4A,41101_5,14,4111,41,244,0,0
303067170,PXB,1,4,162.089446,1,585984,6,0,41101,4A,41101_5,14,4111,41,244,0,0
303067173,PXB,1,5,162.089446,1,585984,6,0,41101,4A,41101_4,13,4111,41,244,0,0
303067174,PXB,1,5,162.089446,1,585984,6,0,41101,4A,41101_4,13,4111,41,244,0,0
303071237,PXB,1,1,-17.910554,1,585984,6,1,11101,4A,11101_0,11,1111,11,217,1,1
303071238,PXB,1,1,-17.910554,1,585984,6,1,11101,4A,11101_0,11,1111,11,217,1,1
303071241,PXB,1,2,-17.910554,1,585984,6,1,11101,4A,11101_1,12,1111,11,217,1,1
303071242,PXB,1,2,-17.910554,1,585984,6,1,11101,4A,11101_1,12,1111,11,217,1,1
303071245,PXB,1,3,-17.910554,1,585984,6,1,11101,4A,11101_2,13,1111,11,217,1,1
303071246,PXB,1,3,-17.910554,1,585984,6,1,11101,4A,11101_2,13,1111,11,217,1,1
303071249,PXB,1,4,-17.910554,1,585984,6,1,11101,4A,11101_3,14,1111,11,217,1,1
303071250,PXB,1,4,-17.910554,1,585984,6,1,11101,4A,11101_3,14,1111,11,217,1,1
303071253,PXB,1,5,-17.910554,1,585984,6,1,11101,4A,11101_4,15,1111,11,217,1,1
303071254,PXB,1,5,-17.910554,1,585984,6,1,11101,4A,11101_4,15,1111,11,217,1,1
303071257,PXB,1,2,-17.910554,1,585984,6,0,31101,4A,31101_7,16,3111,31,235,0,1
303071258,PXB,1,2,-17.910554,1,585984,6,0,31101,4A,31101_7,16,3111,31,235,0,1
303071261,PXB,1,3,-17.910554,1,585984,6,0,31101,4A,31101_6,15,3111,31,235,0,1
303071262,PXB,1,3,-17.910554,1,585984,6,0,31101,4A,31101_6,15,3111,31,235,0,1
303071265,PXB,1,4,-17.910554,1,585984,6,0,31101,4A,31101_5,14,3111,31,235,0,1
303071266,PXB,1,4,-17.910554,1,585984,6,0,31101,4A,31101_5,14,3111,31,235,0,1
303071269,PXB,1,5,-17.910554,1,585984,6,0,31101,4A,31101_4,13,3111,31,235,0,1
303071270,PXB,1,5,-17.910554,1,585984,6,0,31101,4A,31101_4,13,3111,31,235,0,1
303075333,PXB,1,1,131.458987,1,585984,6,1,21100,4A,21100_9,10,2110,21,226,1,0
303075334,PXB,1,1,131.458987,1,585984,6,1,21100,4A,21100_9,10,2110,21,226,1,0
303075337,PXB,1,2,131.458987,1,585984,6,1,21100,4A,21100_8,9,2110,21,226,1,0
303075338,PXB,1,2,131.458987,1,585984,6,1,21100,4A,21100_8,9,2110,21,226,1,0
303075341,PXB,1,3,131.458987,1,585984,6,1,21100,4A,21100_7,8,2110,21,226,1,0
303075342,PXB,1,3,131.458987,1,585984,6,1,21100,4A,21100_7,8,2110,21,226,1,0
303075345,PXB,1,4,131.458987,1,585984,6,1,21100,4A,21100_6,7,2110,21,226,1,0
303075346,PXB,1,4,131.458987,1,585984,6,1,21100,4A,21100_6,7,2110,21,226,1,0
303075349,PXB,1,5,131.458987,1,585984,6,1,21100,4A,21100_5,6,2110,21,226,1,0
